Date/Time,CPU Usage %,Temperature C
2022-03-22 03:37:44.093102,1,35
2022-03-22 03:37:54.399970,0.4,34.5
2022-03-22 03:38:04.649012,0.6,35
2022-03-22 03:38:14.952025,0.3,34.5
2022-03-22 03:38:25.217059,0.5,35
2022-03-22 03:38:35.476364,0.4,35
2022-03-22 03:38:45.806920,0.9,36
2022-03-22 03:38:56.111358,0.5,35.5
2022-03-22 03:39:06.443790,0.6,35.5
2022-03-22 03:39:16.680439,0.5,35.5
2022-03-22 03:39:26.991660,0.6,34
2022-03-22 03:39:37.339548,0.6,36
2022-03-22 03:39:47.739689,0.7,34.5
2022-03-22 03:39:57.971725,0.5,35
2022-03-22 03:40:08.278993,0.6,35.5
2022-03-22 03:40:18.583265,0.4,35.5
2022-03-22 03:40:28.821041,0.7,35
2022-03-22 03:40:39.043114,0.4,36
2022-03-22 03:40:49.315674,0.7,35
2022-03-22 03:40:59.792719,0.3,35
2022-03-22 03:41:10.110751,0.5,34.5
2022-03-22 03:41:20.326816,0.6,35
2022-03-22 03:41:30.651824,0.6,34.5
2022-03-22 03:41:40.903150,0.9,34.5
2022-03-22 03:41:51.169694,0.4,34
2022-03-22 03:42:01.402931,0.5,34.5
2022-03-22 03:42:11.628131,0.4,35
2022-03-22 03:42:21.935930,0.6,35
2022-03-22 03:42:32.195225,0.5,35
2022-03-22 03:42:42.462360,0.7,35
2022-03-22 03:42:52.698167,0.4,35.5
2022-03-22 03:43:02.917869,0.5,36
2022-03-22 03:43:13.154670,0.4,34.5
2022-03-22 03:43:23.378177,0.4,36
2022-03-22 03:43:33.609826,0.5,35
2022-03-22 03:43:43.822024,0.9,35
2022-03-22 03:43:54.029591,0.3,35.5
2022-03-22 03:44:04.245432,0.7,35
2022-03-22 03:44:14.480135,0.4,35.5
2022-03-22 03:44:24.771726,0.5,35.5
2022-03-22 03:44:35.070384,0.5,35
2022-03-22 03:44:45.373218,0.9,36
2022-03-22 03:44:55.669307,0.5,34.5
2022-03-22 03:45:05.985312,1,35.5
2022-03-22 03:45:16.225143,0.3,34.5
2022-03-22 03:45:26.532993,0.6,35
2022-03-22 03:45:36.872765,0.5,35.5
2022-03-22 03:45:47.270766,0.9,35.5
2022-03-22 03:45:57.508891,0.4,35
2022-03-22 03:46:08.021507,0.6,35.5
2022-03-22 03:46:18.339088,0.4,35.5
2022-03-22 03:46:28.575909,0.5,35
2022-03-22 03:46:38.829637,0.5,35
2022-03-22 03:46:49.105043,0.8,35
2022-03-22 03:46:59.419657,0.6,35
2022-03-22 03:47:09.663762,0.5,35
2022-03-22 03:47:19.912159,0.4,34.5
2022-03-22 03:47:30.243810,0.6,35.5
2022-03-22 03:47:40.486284,1.1,35.5
2022-03-22 03:47:50.724018,0.4,36
2022-03-22 03:48:01.031229,0.5,36
2022-03-22 03:48:11.330812,0.4,35.5
2022-03-22 03:48:21.581668,0.6,35
2022-03-22 03:48:31.854149,0.4,35
2022-03-22 03:48:42.114862,0.8,35.5
2022-03-22 03:48:52.338677,0.4,35.5
2022-03-22 03:49:02.559089,0.7,35
2022-03-22 03:49:12.796986,0.5,35
2022-03-22 03:49:23.106760,0.3,34.5
2022-03-22 03:49:33.333339,0.4,35
2022-03-22 03:49:43.630413,0.9,34.5
2022-03-22 03:49:53.856433,0.5,36.5
2022-03-22 03:50:04.082772,0.4,34
2022-03-22 03:50:14.401076,0.3,36
2022-03-22 03:50:24.627819,0.4,36.5
2022-03-22 03:50:34.921326,0.4,35.5
2022-03-22 03:50:45.194615,0.9,35.5
2022-03-22 03:50:55.436737,0.4,35
2022-03-22 03:51:05.658868,0.5,35.5
2022-03-22 03:51:16.101106,0.4,35
2022-03-22 03:51:26.358122,0.5,35
2022-03-22 03:51:36.626042,0.5,35
2022-03-22 03:51:46.974260,0.8,35.5
2022-03-22 03:51:57.199498,0.3,34.5
2022-03-22 03:52:07.492498,1,35.5
2022-03-22 03:52:17.751641,0.3,36
2022-03-22 03:52:28.001662,0.5,35
2022-03-22 03:52:38.225267,0.4,36.5
2022-03-22 03:52:48.569395,0.8,35.5
2022-03-22 03:52:58.781217,0.5,35.5
2022-03-22 03:53:08.986559,0.4,35.5
2022-03-22 03:53:19.217550,0.5,35
2022-03-22 03:53:29.669052,0.4,34
2022-03-22 03:53:39.880987,1,35
2022-03-22 03:53:50.081725,0.3,34
2022-03-22 03:54:00.300881,0.3,35
2022-03-22 03:54:10.540120,0.5,36
2022-03-22 03:54:20.778056,0.5,35.5
2022-03-22 03:54:30.996410,0.6,35.5
2022-03-22 03:54:41.236269,0.8,36.5
2022-03-22 03:54:51.472833,0.4,35
2022-03-22 03:55:01.753608,0.4,34.5
2022-03-22 03:55:12.010594,0.5,34.5
2022-03-22 03:55:22.215951,0.3,35.5
2022-03-22 03:55:32.508379,0.6,35.5
2022-03-22 03:55:42.716150,0.8,35.5
2022-03-22 03:55:52.928674,0.4,35
2022-03-22 03:56:03.151993,0.5,34.5
2022-03-22 03:56:13.403921,0.3,35
2022-03-22 03:56:23.831158,0.4,35
2022-03-22 03:56:34.065596,0.5,35.5
2022-03-22 03:56:44.275744,0.7,35
2022-03-22 03:56:54.503660,0.4,34.5
2022-03-22 03:57:04.711745,0.5,35.5
2022-03-22 03:57:15.001342,0.5,36
2022-03-22 03:57:25.207915,0.5,35
2022-03-22 03:57:35.433472,0.4,35.5
2022-03-22 03:57:45.705081,1,35.5
2022-03-22 03:57:55.918377,0.3,35
2022-03-22 03:58:06.187963,0.6,35.5
2022-03-22 03:58:16.502481,0.4,35
2022-03-22 03:58:26.733829,0.4,36
2022-03-22 03:58:37.041940,0.5,34.5
2022-03-22 03:58:47.266365,0.9,34
2022-03-22 03:58:57.582023,0.4,36.5
2022-03-22 03:59:07.809900,0.5,36
2022-03-22 03:59:18.117965,0.4,35.5
2022-03-22 03:59:28.346157,0.4,36
2022-03-22 03:59:38.582243,0.5,35.5
2022-03-22 03:59:48.907553,0.8,35.5
2022-03-22 03:59:59.134128,0.4,34.5
2022-03-22 04:00:09.350813,0.7,35
2022-03-22 04:00:19.581726,0.4,35.5
2022-03-22 04:00:29.880803,0.4,35
2022-03-22 04:00:40.193034,0.9,35.5
2022-03-22 04:00:50.398601,0.3,35
2022-03-22 04:01:00.724281,0.3,34.5
2022-03-22 04:01:10.969670,0.5,35.5
2022-03-22 04:01:21.207427,0.4,35
2022-03-22 04:01:31.628873,0.5,35
2022-03-22 04:01:41.933655,0.8,35.5
2022-03-22 04:01:52.158199,0.4,34.5
2022-03-22 04:02:02.600821,0.5,34.5
2022-03-22 04:02:12.828780,0.4,35
2022-03-22 04:02:23.061005,0.6,36
2022-03-22 04:02:33.308965,0.6,35
2022-03-22 04:02:43.556509,0.9,34.5
2022-03-22 04:02:53.805931,0.4,35
2022-03-22 04:03:04.045276,0.4,34
2022-03-22 04:03:14.348308,0.5,36
2022-03-22 04:03:24.580476,0.5,35.5
2022-03-22 04:03:34.816178,0.4,34.5
2022-03-22 04:03:45.080820,1,34
2022-03-22 04:03:55.313823,0.7,35.5
2022-03-22 04:04:05.568050,0.6,34.5
2022-03-22 04:04:15.813676,0.5,34.5
2022-03-22 04:04:26.168064,0.6,34
2022-03-22 04:04:36.411126,0.7,34.5
2022-03-22 04:04:46.728389,1,33.6
2022-03-22 04:04:56.948047,0.5,35
2022-03-22 04:05:07.205546,0.6,34.5
2022-03-22 04:05:17.453116,0.4,34.5
2022-03-22 04:05:27.755032,0.7,34
2022-03-22 04:05:37.983417,0.4,34.5
2022-03-22 04:05:48.335195,0.8,34.5
2022-03-22 04:05:58.575791,0.4,34.5
2022-03-22 04:06:08.795791,0.5,35.5
2022-03-22 04:06:19.038173,0.4,35
2022-03-22 04:06:29.270785,0.6,35
2022-03-22 04:06:39.899215,1,34.5
2022-03-22 04:06:50.120553,0.3,34.5
2022-03-22 04:07:00.365624,0.3,35
2022-03-22 04:07:10.611418,0.4,34.5
2022-03-22 04:07:20.859088,0.5,35
2022-03-22 04:07:31.137991,0.5,35
2022-03-22 04:07:41.374915,0.9,34
2022-03-22 04:07:51.607664,0.5,35
2022-03-22 04:08:01.833016,0.8,35
2022-03-22 04:08:12.074406,0.7,35
2022-03-22 04:08:22.303294,0.4,34.5
2022-03-22 04:08:32.541480,0.6,35
2022-03-22 04:08:42.765583,0.9,35.5
2022-03-22 04:08:53.040669,0.6,35
2022-03-22 04:09:03.350358,0.5,35
2022-03-22 04:09:13.601467,0.4,34.5
2022-03-22 04:09:23.885006,0.4,35
2022-03-22 04:09:34.102176,0.4,34.5
2022-03-22 04:09:44.333409,0.8,34
2022-03-22 04:09:54.575279,0.4,35.5
2022-03-22 04:10:04.872797,0.5,35
2022-03-22 04:10:15.112483,0.4,35
2022-03-22 04:10:25.384555,0.7,34
2022-03-22 04:10:35.686244,0.5,35
2022-03-22 04:10:46.100857,0.9,36
2022-03-22 04:10:56.351371,0.3,35.5
2022-03-22 04:11:06.574102,0.7,34.5
2022-03-22 04:11:16.861210,0.3,35.5
2022-03-22 04:11:27.069787,0.4,35.5
2022-03-22 04:11:37.295158,0.6,35
2022-03-22 04:11:47.952563,0.9,35
2022-03-22 04:11:58.230906,0.4,34.5
2022-03-22 04:12:08.484974,0.6,35
2022-03-22 04:12:18.725306,0.4,34
2022-03-22 04:12:29.006293,0.5,34.5
2022-03-22 04:12:39.228942,0.5,35.5
2022-03-22 04:12:49.464724,0.7,35
2022-03-22 04:12:59.683928,0.3,35.5
2022-03-22 04:13:09.988147,0.5,36
2022-03-22 04:13:20.200804,0.3,35.5
2022-03-22 04:13:30.425108,0.4,35
2022-03-22 04:13:40.654566,0.9,35.5
2022-03-22 04:13:50.887176,0.4,35
2022-03-22 04:14:01.128582,0.5,35
2022-03-22 04:14:11.373193,0.4,35
2022-03-22 04:14:21.620481,0.5,35.5
2022-03-22 04:14:31.893074,0.5,35
2022-03-22 04:14:42.126179,0.8,35
2022-03-22 04:14:52.362347,0.4,35.5
2022-03-22 04:15:02.620809,0.8,35.5
2022-03-22 04:15:12.873953,0.5,34.5
2022-03-22 04:15:23.115645,0.4,35.5
2022-03-22 04:15:33.432080,0.4,35
2022-03-22 04:15:43.674027,1.1,35.5
2022-03-22 04:15:53.904768,0.4,34.5
2022-03-22 04:16:04.130862,0.5,35.5
2022-03-22 04:16:14.362303,0.4,35
2022-03-22 04:16:24.586291,0.4,35.5
2022-03-22 04:16:34.826920,0.4,34.5
2022-03-22 04:16:45.049514,0.8,35.5
2022-03-22 04:16:55.556357,0.4,35
2022-03-22 04:17:05.843546,0.7,35
2022-03-22 04:17:16.066420,0.6,35.5
2022-03-22 04:17:26.288613,0.4,36
2022-03-22 04:17:36.525172,0.4,35
2022-03-22 04:17:46.809632,0.9,34.5
2022-03-22 04:17:57.051555,0.4,35
2022-03-22 04:18:07.275059,0.5,34
2022-03-22 04:18:17.495505,0.5,35
2022-03-22 04:18:27.736191,0.6,35
2022-03-22 04:18:37.971456,0.7,35
2022-03-22 04:18:48.264387,0.7,34.5
2022-03-22 04:18:58.505595,0.6,35
2022-03-22 04:19:08.733056,0.5,35
2022-03-22 04:19:18.978434,0.5,35
2022-03-22 04:19:29.285497,0.4,35
2022-03-22 04:19:39.505901,0.9,34.5
2022-03-22 04:19:49.710815,0.4,33.6
2022-03-22 04:19:59.946560,0.4,35.5
2022-03-22 04:20:10.174738,0.4,34.5
2022-03-22 04:20:20.407458,0.5,35
2022-03-22 04:20:30.631462,0.4,35.5
2022-03-22 04:20:40.848101,0.7,34
2022-03-22 04:20:51.074361,0.5,35
2022-03-22 04:21:01.305554,0.7,34.5
2022-03-22 04:21:11.576864,0.4,33.6
2022-03-22 04:21:21.840084,0.4,35.5
2022-03-22 04:21:32.256860,0.6,34.5
2022-03-22 04:21:42.816814,0.9,34
2022-03-22 04:21:53.247384,1.9,35.5
2022-03-22 04:22:09.318361,1.6,34
2022-03-22 04:22:19.604534,0.4,34
2022-03-22 04:22:29.828302,0.4,34.5
2022-03-22 04:22:40.048055,0.9,34.5
2022-03-22 04:22:50.245444,0.3,34
2022-03-22 04:23:00.486813,0.5,33.6
2022-03-22 04:23:10.739380,0.5,34
2022-03-22 04:23:21.046886,0.5,33.6
2022-03-22 04:23:31.270793,3.3,34.5
2022-03-22 04:23:41.533132,1.3,33.1
2022-03-22 04:23:51.778519,0.3,35.5
2022-03-22 04:24:02.009319,0.6,34.5
2022-03-22 04:24:12.259647,0.3,34.5
2022-03-22 04:24:22.502061,0.5,33.6
2022-03-22 04:24:32.748915,0.4,34.5
2022-03-22 04:24:42.994727,1,35.5
2022-03-22 04:24:53.239373,0.4,35
2022-03-22 04:25:03.472024,0.7,34.5
2022-03-22 04:25:13.719927,0.3,34.5
2022-03-22 04:25:23.952080,0.3,33.6
2022-03-22 04:25:34.189467,1,35
2022-03-22 04:25:44.418441,0.9,35
2022-03-22 04:25:54.663838,0.4,33.1
2022-03-22 04:26:04.890570,0.5,35.5
2022-03-22 04:26:15.104298,0.3,34.5
2022-03-22 04:26:25.345562,0.5,34.5
2022-03-22 04:26:35.593000,0.5,35
2022-03-22 04:26:45.973452,0.8,34
2022-03-22 04:26:56.199277,0.4,34.5
2022-03-22 04:27:06.421409,0.8,35
2022-03-22 04:27:16.865539,0.4,34
2022-03-22 04:27:27.115876,0.4,35
2022-03-22 04:27:37.347413,0.7,35.5
2022-03-22 04:27:47.681329,0.9,35
2022-03-22 04:27:58.005154,0.4,36
2022-03-22 04:28:08.230775,0.4,35
2022-03-22 04:28:18.457074,0.3,34.5
2022-03-22 04:28:28.691385,0.4,35.5
2022-03-22 04:28:38.907122,0.5,34.5
2022-03-22 04:28:49.179450,0.7,35
2022-03-22 04:28:59.428426,0.5,35
2022-03-22 04:29:09.670786,0.5,35
2022-03-22 04:29:19.921892,0.4,34
2022-03-22 04:29:30.158260,0.5,35
2022-03-22 04:29:40.483586,1,34.5
2022-03-22 04:29:50.710225,0.6,35
2022-03-22 04:30:00.993194,0.5,34.5
2022-03-22 04:30:11.240924,0.6,35.5
2022-03-22 04:30:21.824829,0.3,34.5
2022-03-22 04:30:32.276355,0.5,34.5
2022-03-22 04:30:42.517437,0.9,34.5
2022-03-22 04:30:52.779393,0.4,33.1
2022-03-22 04:31:03.007868,0.4,35
2022-03-22 04:31:13.239177,0.4,34
2022-03-22 04:31:23.479703,0.4,34.5
2022-03-22 04:31:33.809599,0.6,34
2022-03-22 04:31:44.042139,1,34
2022-03-22 04:31:54.295365,0.5,34.5
2022-03-22 04:32:04.528209,0.7,34.5
2022-03-22 04:32:14.755619,0.4,34.5
2022-03-22 04:32:25.178963,0.4,34.5
2022-03-22 04:32:35.460872,0.5,34.5
2022-03-22 04:32:45.852419,0.8,34
2022-03-22 04:32:56.330841,0.4,34
2022-03-22 04:33:06.651564,0.5,34
2022-03-22 04:33:16.963951,0.4,34.5
2022-03-22 04:33:27.294699,0.5,35
2022-03-22 04:33:37.620122,0.6,34
2022-03-22 04:33:47.936418,0.8,34.5
2022-03-22 04:33:58.284125,0.4,35.5
2022-03-22 04:34:08.561624,0.6,35
2022-03-22 04:34:18.864059,0.3,35
2022-03-22 04:34:29.225344,0.4,34.5
2022-03-22 04:34:39.593641,0.9,35
2022-03-22 04:34:49.921691,0.5,35
2022-03-22 04:35:00.360042,0.4,34.5
2022-03-22 04:35:10.736014,0.4,34
2022-03-22 04:35:21.009650,0.4,34.5
2022-03-22 04:35:31.364169,0.6,35
2022-03-22 04:35:41.734933,0.9,35
2022-03-22 04:35:52.140337,0.5,35
2022-03-22 04:36:02.413944,2.6,35
2022-03-22 04:36:12.655083,0.7,34
2022-03-22 04:36:22.905891,0.4,34.5
2022-03-22 04:36:33.151323,0.4,35
2022-03-22 04:36:43.489950,0.8,33.6
2022-03-22 04:36:53.844968,0.4,34.5
2022-03-22 04:37:04.084219,0.6,35.5
2022-03-22 04:37:14.375808,0.4,34
2022-03-22 04:37:24.615447,1.9,34
2022-03-22 04:37:38.680096,1.8,33.6
2022-03-22 04:37:49.130840,0.7,35
2022-03-22 04:37:59.363722,0.5,34
2022-03-22 04:38:09.590822,0.5,34
2022-03-22 04:38:19.825432,0.5,34
2022-03-22 04:38:30.097241,0.4,35
2022-03-22 04:38:40.405680,0.9,33.6
2022-03-22 04:38:50.648822,0.3,34.5
2022-03-22 04:39:00.873499,0.5,35
2022-03-22 04:39:11.192054,0.4,35
2022-03-22 04:39:21.408565,0.4,34.5
2022-03-22 04:39:31.661121,0.5,34
2022-03-22 04:39:41.882721,0.9,35
2022-03-22 04:39:52.133788,0.4,33.6
2022-03-22 04:40:02.452873,0.5,34.5
2022-03-22 04:40:12.713004,0.5,34.5
2022-03-22 04:40:22.946912,0.8,34.5
2022-03-22 04:40:33.185700,0.4,33.6
2022-03-22 04:40:43.545147,0.7,35
2022-03-22 04:40:54.200789,0.4,35.5
2022-03-22 04:41:04.734016,0.5,35.5
2022-03-22 04:41:15.197210,0.5,35
2022-03-22 04:41:25.547695,0.4,35
2022-03-22 04:41:35.787176,0.5,35
2022-03-22 04:41:46.035217,0.9,35.5
2022-03-22 04:41:56.284452,0.6,34
2022-03-22 04:42:06.514714,0.6,34.5
2022-03-22 04:42:16.742869,0.4,35
2022-03-22 04:42:27.175983,0.3,33.6
2022-03-22 04:42:37.419145,0.5,33.1
2022-03-22 04:42:47.894718,0.7,35
2022-03-22 04:42:58.139095,0.4,34.5
2022-03-22 04:43:08.371507,0.4,34
2022-03-22 04:43:18.604936,0.5,34
2022-03-22 04:43:28.836964,0.4,34
2022-03-22 04:43:39.084228,0.6,33.1
2022-03-22 04:43:49.433807,0.6,34
2022-03-22 04:43:59.664267,0.5,34.5
2022-03-22 04:44:09.901276,0.5,35
2022-03-22 04:44:20.131955,0.3,35.5
2022-03-22 04:44:30.392340,0.4,34
2022-03-22 04:44:40.648811,0.9,35.5
2022-03-22 04:44:50.872597,0.4,34
2022-03-22 04:45:01.172065,0.7,35
2022-03-22 04:45:11.397856,0.4,35
2022-03-22 04:45:21.628820,0.4,34.5
2022-03-22 04:45:31.868626,0.5,34.5
2022-03-22 04:45:42.097895,0.8,35
2022-03-22 04:45:52.369240,0.5,33.6
2022-03-22 04:46:02.633255,0.6,35.5
2022-03-22 04:46:12.869483,0.5,34.5
2022-03-22 04:46:23.101857,0.5,34.5
2022-03-22 04:46:33.361470,0.3,34.5
2022-03-22 04:46:43.590397,0.8,35
2022-03-22 04:46:53.817711,0.7,34.5
2022-03-22 04:47:04.066423,0.4,33.6
2022-03-22 04:47:14.319440,0.5,34.5
2022-03-22 04:47:24.570674,0.4,34.5
2022-03-22 04:47:35.002864,0.5,34.5
2022-03-22 04:47:45.230923,0.9,34.5
2022-03-22 04:47:55.462731,0.3,34
2022-03-22 04:48:05.707084,0.5,34
2022-03-22 04:48:15.979023,0.5,34.5
2022-03-22 04:48:26.218775,0.4,34
2022-03-22 04:48:36.467436,0.8,34
2022-03-22 04:48:46.834339,0.8,35
2022-03-22 04:48:57.119186,0.5,33.6
2022-03-22 04:49:07.369069,0.4,35
2022-03-22 04:49:17.632224,0.5,34
2022-03-22 04:49:27.881294,0.4,34.5
2022-03-22 04:49:38.119951,0.6,35
2022-03-22 04:49:48.627533,0.9,34
2022-03-22 04:49:59.123553,0.5,36
2022-03-22 04:50:09.453806,0.4,34
2022-03-22 04:50:19.748313,0.5,33.6
2022-03-22 04:50:29.992609,0.4,33.6
2022-03-22 04:50:40.220313,1,33.6
2022-03-22 04:50:50.466065,0.3,34.5
2022-03-22 04:51:00.724775,0.3,34
2022-03-22 04:51:11.076415,0.5,34
2022-03-22 04:51:21.324751,0.3,34
2022-03-22 04:51:31.557063,0.7,34
2022-03-22 04:51:41.793223,0.7,34
2022-03-22 04:51:52.119256,0.5,35.5
2022-03-22 04:52:02.380811,0.6,34.5
2022-03-22 04:52:12.716784,0.6,34.5
2022-03-22 04:52:22.950499,0.5,34
2022-03-22 04:52:33.198420,0.5,34.5
2022-03-22 04:52:43.645397,1,34.5
2022-03-22 04:52:53.897129,0.4,34.5
2022-03-22 04:53:04.161775,0.4,33.6
2022-03-22 04:53:14.413817,0.3,34
2022-03-22 04:53:24.654018,0.4,34.5
2022-03-22 04:53:34.990243,0.6,34.5
2022-03-22 04:53:45.264514,0.9,34.5
2022-03-22 04:53:55.510689,0.6,35
2022-03-22 04:54:06.022572,0.4,34
2022-03-22 04:54:16.560898,0.4,34.5
2022-03-22 04:54:26.841663,0.3,34
2022-03-22 04:54:37.074902,0.4,34
2022-03-22 04:54:47.481731,0.9,34
2022-03-22 04:54:57.760432,0.5,33.6
2022-03-22 04:55:08.001065,0.5,34
2022-03-22 04:55:18.259236,0.3,34
2022-03-22 04:55:28.495725,0.5,34
2022-03-22 04:55:38.739745,0.6,34.5
2022-03-22 04:55:49.023495,0.8,35
2022-03-22 04:55:59.260796,0.4,35
2022-03-22 04:56:09.515672,0.5,34
2022-03-22 04:56:19.764415,0.5,34.5
2022-03-22 04:56:30.008176,0.4,35
2022-03-22 04:56:40.252643,0.9,34.5
2022-03-22 04:56:50.476165,0.3,33.1
2022-03-22 04:57:00.724519,0.4,34
2022-03-22 04:57:11.019129,0.4,33.6
2022-03-22 04:57:21.308239,0.3,33.6
2022-03-22 04:57:31.728158,0.5,34
2022-03-22 04:57:41.995408,1,34
2022-03-22 04:57:52.462176,0.4,34.5
2022-03-22 04:58:20.747748,2.2,34
2022-03-22 04:58:31.020799,0.8,33.6
2022-03-22 04:58:41.256313,0.8,34
2022-03-22 04:58:51.514383,0.4,34.5
2022-03-22 04:59:01.780172,0.6,34
2022-03-22 04:59:12.040799,0.5,33.1
2022-03-22 04:59:22.297745,0.5,33.1
2022-03-22 04:59:32.579554,3,33.6
2022-03-22 04:59:42.867947,1.2,34
2022-03-22 04:59:53.195748,0.4,33.1
2022-03-22 05:00:03.450664,0.6,33.6
2022-03-22 05:00:13.710239,0.4,34
2022-03-22 05:00:23.958945,0.6,34.5
2022-03-22 05:00:34.200053,0.4,34.5
2022-03-22 05:00:44.455351,1,33.6
2022-03-22 05:00:54.704562,0.4,34
2022-03-22 05:01:04.971116,0.6,33.6
2022-03-22 05:01:15.223365,0.4,34
2022-03-22 05:01:25.459646,0.3,33.6
2022-03-22 05:01:35.719380,0.4,35
2022-03-22 05:01:46.004568,0.9,34
2022-03-22 05:01:56.259562,0.5,34.5
2022-03-22 05:02:06.516306,0.5,33.6
2022-03-22 05:02:16.755802,0.4,34
2022-03-22 05:02:27.087549,0.3,33.1
2022-03-22 05:02:37.356517,0.6,34.5
2022-03-22 05:02:47.632112,0.7,34.5
2022-03-22 05:02:58.084037,0.5,33.6
2022-03-22 05:03:08.423255,0.4,33.1
2022-03-22 05:03:18.660470,0.6,34.5
2022-03-22 05:03:28.908807,0.3,33.6
2022-03-22 05:03:39.160259,0.6,34.5
2022-03-22 05:03:49.493046,0.8,34
2022-03-22 05:04:00.343299,0.6,34
2022-03-22 05:04:10.676933,0.4,33.1
2022-03-22 05:04:20.948871,0.4,34.5
2022-03-22 05:04:31.205075,0.3,33.6
2022-03-22 05:04:41.478647,0.9,33.6
2022-03-22 05:04:51.735357,0.4,33.6
2022-03-22 05:05:01.983159,0.6,33.6
2022-03-22 05:05:12.320951,0.5,33.1
2022-03-22 05:05:22.629351,0.6,33.6
2022-03-22 05:05:32.889839,0.6,33.6
2022-03-22 05:05:43.152358,0.8,33.1
2022-03-22 05:05:53.410839,0.4,34
2022-03-22 05:06:03.657999,0.5,34
2022-03-22 05:06:13.924799,0.6,33.6
2022-03-22 05:06:24.183562,0.4,34
2022-03-22 05:06:34.432397,0.4,34
2022-03-22 05:06:44.670687,0.9,34
2022-03-22 05:06:54.906721,0.4,35
2022-03-22 05:07:05.187273,0.5,34
2022-03-22 05:07:15.444768,0.5,33.1
2022-03-22 05:07:25.680219,0.5,34.5
2022-03-22 05:07:35.915182,0.6,33.1
2022-03-22 05:07:46.280788,1,33.6
2022-03-22 05:07:56.523048,0.4,33.6
2022-03-22 05:08:07.023523,0.6,34.5
2022-03-22 05:08:17.249642,0.5,33.6
2022-03-22 05:08:27.475616,0.3,34.5
2022-03-22 05:08:37.707993,0.4,34.5
2022-03-22 05:08:48.025090,0.8,33.6
2022-03-22 05:08:58.300798,0.4,33.6
2022-03-22 05:09:08.544146,0.5,34
2022-03-22 05:09:18.808247,0.5,34
2022-03-22 05:09:29.051269,0.4,33.6
2022-03-22 05:09:39.308887,0.6,32.6
2022-03-22 05:09:49.627031,0.8,34
2022-03-22 05:09:59.872388,0.4,33.6
2022-03-22 05:10:10.132683,0.5,34
2022-03-22 05:10:20.396931,0.7,33.6
2022-03-22 05:10:30.641262,0.3,33.1
2022-03-22 05:10:40.893216,1.1,34
2022-03-22 05:10:51.146691,0.3,34
2022-03-22 05:11:01.391483,0.7,33.6
2022-03-22 05:11:11.629492,0.3,33.1
2022-03-22 05:11:21.901378,0.5,34.5
2022-03-22 05:11:32.145075,0.4,34
2022-03-22 05:11:42.385888,1.1,34
2022-03-22 05:11:52.626147,0.4,34
2022-03-22 05:12:02.874868,0.5,33.6
2022-03-22 05:12:13.153822,0.3,34
2022-03-22 05:12:23.473567,0.5,33.1
2022-03-22 05:12:33.709781,0.5,34
2022-03-22 05:12:43.950575,0.8,33.6
2022-03-22 05:12:54.214328,0.4,34.5
2022-03-22 05:13:04.514033,0.6,34
2022-03-22 05:13:14.946699,0.5,33.1
2022-03-22 05:13:25.191796,0.4,34.5
2022-03-22 05:13:35.427959,0.5,33.6
2022-03-22 05:13:45.738283,0.9,33.6
2022-03-22 05:13:55.996404,0.4,33.6
2022-03-22 05:14:06.239135,0.4,33.6
2022-03-22 05:14:16.506793,0.4,34
2022-03-22 05:14:26.747468,0.4,34.5
2022-03-22 05:14:36.990500,0.6,34
2022-03-22 05:14:47.352011,0.8,33.6
2022-03-22 05:14:57.679717,0.5,33.6
2022-03-22 05:15:07.926314,0.7,33.6
2022-03-22 05:15:18.162857,0.3,34
2022-03-22 05:15:28.413952,0.6,34
2022-03-22 05:15:38.661144,0.7,34
2022-03-22 05:15:48.948519,0.7,34
2022-03-22 05:15:59.188030,0.4,33.6
2022-03-22 05:16:09.447388,0.4,34
2022-03-22 05:16:19.674855,0.5,33.1
2022-03-22 05:16:29.911500,0.5,34
2022-03-22 05:16:40.149207,0.9,33.6
2022-03-22 05:16:50.360770,0.3,35
2022-03-22 05:17:00.591966,0.5,34
2022-03-22 05:17:10.819210,0.5,34
2022-03-22 05:17:21.134927,0.5,33.6
2022-03-22 05:17:31.366156,0.5,33.6
2022-03-22 05:17:41.624963,0.9,33.6
2022-03-22 05:17:51.878767,0.3,33.1
2022-03-22 05:18:02.230773,0.5,33.1
2022-03-22 05:18:12.567405,0.3,33.6
2022-03-22 05:18:23.027447,0.4,34
2022-03-22 05:18:33.324773,0.6,34
2022-03-22 05:18:43.556699,1,34
2022-03-22 05:18:53.803715,0.3,34
2022-03-22 05:19:04.137337,3.1,34
2022-03-22 05:19:14.413015,0.7,34
2022-03-22 05:19:24.648669,0.4,34
2022-03-22 05:19:34.884704,0.5,34
2022-03-22 05:19:45.119879,1.1,34
2022-03-22 05:19:55.354402,0.6,34
2022-03-22 05:20:05.606894,0.5,33.1
2022-03-22 05:20:15.852888,0.4,34
2022-03-22 05:20:26.080768,2,35
2022-03-22 05:20:43.725791,1.7,34.5
2022-03-22 05:20:53.952319,0.3,33.6
2022-03-22 05:21:04.170371,0.5,33.1
2022-03-22 05:21:14.431534,0.5,34.5
2022-03-22 05:21:24.755004,0.5,34
2022-03-22 05:21:34.987555,0.7,33.1
2022-03-22 05:21:45.219449,0.7,34.5
2022-03-22 05:21:55.450531,0.5,33.6
2022-03-22 05:22:05.670992,0.5,33.6
2022-03-22 05:22:15.913622,0.3,34
